Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Admission grade,Previous qualification (grade),Scholarship holder,Tuition fees up to date,Debtor,Age at enrollment,Gender,International,Previous qualification,Application mode,Daytime/evening attendance,Displaced,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Marital status,Application order,Course,1st_sem_success_rate,2nd_sem_success_rate,academic_potential,age_group,Target
3,13.666666666666666,3,11.333333333333334,130.0,130.0,0,0,0,23,1,0,3,7,1,0,7,7,8,8,1,1,9556,0.4285714285714285,0.375,130.0,21-25,Dropout
0,7.399999999999999,0,6.874999999999999,111.1,116.0,0,1,0,21,1,0,1,1,1,0,2,0,2,0,1,1,8378,0.0,0.0,113.55,21-25,Dropout
5,12.0,4,12.5,122.7,136.0,0,1,0,18,1,0,1,17,1,1,5,6,5,7,1,1,9147,1.0,0.8,129.35,17-20,Enrolled
0,7.399999999999999,0,6.874999999999999,134.4,147.0,1,1,0,18,1,0,1,1,1,1,2,0,2,0,1,1,8378,0.0,0.0,140.7,17-20,Graduate
1,14.0,0,6.874999999999999,131.0,117.0,0,0,1,21,1,0,1,1,1,1,6,6,6,7,1,3,9070,0.1666666666666666,0.0,124.0,21-25,Dropout
0,7.399999999999999,0,6.874999999999999,125.0,141.0,0,1,0,22,1,0,1,51,1,0,6,6,6,7,1,1,9238,0.0,0.0,133.0,21-25,Dropout
7,12.375,5,12.583333333333334,106.0,133.1,0,1,0,21,1,0,1,18,1,1,7,8,7,11,1,1,9556,1.0,0.7142857142857143,119.55,21-25,Graduate
0,7.399999999999999,0,6.874999999999999,128.0,133.1,0,0,0,32,1,0,1,39,1,1,7,0,8,0,1,1,9500,0.0,0.0,130.55,30+,Dropout
10,11.421052631578949,12,11.076923076923077,120.0,120.0,0,1,0,27,1,0,3,7,1,1,10,16,10,16,1,1,9003,1.0,1.2,120.0,26-30,Graduate
6,13.35,6,13.35,134.8,148.0,0,1,0,18,1,0,1,1,1,1,7,7,7,7,1,1,9500,0.8571428571428571,0.8571428571428571,141.4,17-20,Graduate
6,15.0,2,16.0,112.0,130.0,1,1,0,24,1,0,1,39,1,1,6,6,6,6,1,1,9070,1.0,0.3333333333333333,121.0,21-25,Graduate
2,10.5,0,6.874999999999999,116.1,120.0,0,1,0,22,1,0,1,1,1,1,5,9,5,5,1,1,9130,0.4,0.0,118.05,21-25,Dropout
0,7.399999999999999,0,6.874999999999999,120.0,120.0,0,0,0,22,1,0,1,43,1,1,6,0,4,6,1,1,9130,0.0,0.0,120.0,21-25,Dropout
5,13.25,5,11.833333333333334,119.7,133.0,0,1,0,19,1,0,1,1,1,1,5,8,5,6,1,3,9147,1.0,1.0,126.35,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,117.1,129.0,0,1,0,19,1,0,1,17,1,1,5,10,5,5,1,3,9119,0.0,0.0,123.05,17-20,Dropout
4,11.5,3,10.6,112.4,118.0,0,1,0,21,1,0,1,1,1,1,5,7,5,15,1,2,9085,0.8,0.6,115.2,21-25,Enrolled
8,13.88125,8,13.88125,131.0,140.0,1,1,0,18,0,0,1,1,1,1,8,8,8,8,1,2,9500,1.0,1.0,135.5,17-20,Graduate
6,11.333333333333334,5,12.6,130.9,127.0,0,1,0,18,0,0,1,1,1,1,6,8,6,8,1,2,9254,1.0,0.8333333333333334,128.95,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,134.9,131.0,0,1,1,20,0,0,1,1,1,1,2,0,2,0,1,1,8378,0.0,0.0,132.95,17-20,Dropout
6,12.857142857142858,6,13.666666666666666,127.1,132.0,0,1,0,19,0,0,1,17,1,1,6,7,6,7,1,1,9238,1.0,1.0,129.55,17-20,Graduate
5,11.6,6,12.5,110.2,113.0,0,1,1,19,0,0,1,17,1,1,6,6,6,6,1,3,9773,0.8333333333333334,1.0,111.6,17-20,Graduate
5,11.4,6,11.333333333333334,108.7,115.0,1,1,0,18,0,0,1,17,1,1,6,9,6,6,1,1,9254,0.8333333333333334,1.0,111.85,17-20,Graduate
6,13.333333333333334,6,13.0,138.0,133.1,0,1,0,20,0,0,1,1,1,1,6,11,6,10,1,1,9130,1.0,1.0,135.55,17-20,Enrolled
7,13.571428571428571,9,13.77777777777778,147.7,150.0,1,1,1,22,0,0,39,44,1,0,7,7,9,9,1,1,9070,1.0,1.0,148.85,21-25,Graduate
6,11.833333333333334,7,12.228571428571428,123.0,133.1,0,1,0,31,0,0,19,39,1,0,7,13,7,8,2,1,9556,0.8571428571428571,1.0,128.05,30+,Graduate
7,14.428571428571429,7,14.142857142857142,142.8,141.0,1,1,0,19,0,0,1,17,1,0,7,7,7,7,1,1,9853,1.0,1.0,141.9,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,138.3,140.0,0,1,0,18,0,0,1,1,1,1,2,0,2,0,1,2,8378,0.0,0.0,139.15,17-20,Enrolled
6,12.285714285714286,5,12.4,125.2,136.0,1,1,0,18,0,0,1,1,1,1,6,8,6,9,1,2,9254,1.0,0.8333333333333334,130.6,17-20,Graduate
5,14.4,5,13.8,141.8,140.0,0,1,0,21,0,0,1,1,1,0,5,7,5,5,1,1,9085,1.0,1.0,140.9,21-25,Graduate
7,13.15,8,15.06875,130.6,143.0,1,1,0,18,0,0,1,17,1,1,7,8,8,9,1,3,9500,1.0,1.0,136.8,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,130.0,130.0,0,0,1,25,1,1,39,44,1,0,5,6,5,5,1,1,9147,0.0,0.0,130.0,21-25,Dropout
0,7.399999999999999,0,6.874999999999999,100.0,133.1,0,1,1,21,1,1,1,15,1,0,5,5,6,8,1,1,9119,0.0,0.0,116.55,21-25,Dropout
7,12.342857142857143,7,12.342857142857143,119.0,129.0,1,1,0,19,0,0,1,18,1,1,8,8,8,8,1,2,9500,0.875,0.875,124.0,17-20,Graduate
5,12.2,5,10.8,124.3,132.0,0,1,0,19,0,0,1,1,1,1,6,6,6,7,1,2,9773,0.8333333333333334,0.8333333333333334,128.15,17-20,Enrolled
4,10.5,1,11.0,122.2,118.0,0,1,0,22,0,0,1,17,1,1,6,10,6,14,1,1,9254,0.6666666666666666,0.1666666666666666,120.1,21-25,Dropout
5,10.6,5,11.6,150.0,150.0,0,1,0,19,1,0,1,15,1,0,5,5,5,8,1,1,9147,1.0,1.0,150.0,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,135.5,133.1,0,1,0,34,0,0,19,39,0,0,6,6,6,6,1,1,8378,0.0,0.0,134.3,30+,Dropout
4,11.25,6,12.0,127.3,122.0,1,1,0,19,0,0,1,16,1,1,6,8,6,6,1,2,9238,0.6666666666666666,1.0,124.65,17-20,Graduate
6,10.5,10,11.7,127.0,127.0,0,1,0,23,1,1,1,43,1,1,9,11,10,10,1,1,9670,0.6666666666666666,1.0,127.0,21-25,Graduate
4,11.0,3,11.666666666666666,126.9,122.0,1,1,0,19,0,0,1,1,1,1,6,11,6,11,1,2,9773,0.6666666666666666,0.5,124.45,17-20,Enrolled
7,13.457142857142856,8,14.5125,127.5,131.0,0,1,0,18,0,0,1,18,1,1,7,7,8,8,1,3,9500,1.0,1.0,129.25,17-20,Graduate
5,12.6,4,12.333333333333334,122.0,130.0,0,1,0,20,0,0,1,1,1,0,5,6,5,8,1,2,9085,1.0,0.8,126.0,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,115.8,130.0,0,0,0,18,0,0,1,17,1,0,6,0,6,0,1,3,9085,0.0,0.0,122.9,17-20,Dropout
6,13.666666666666666,5,13.6,121.6,130.0,0,1,0,18,0,0,1,17,1,0,6,6,6,8,1,1,9670,1.0,0.8333333333333334,125.8,17-20,Graduate
5,11.6,5,11.8,116.4,122.0,1,1,1,18,0,0,1,17,1,1,5,5,5,5,1,3,9147,1.0,1.0,119.2,17-20,Graduate
6,12.571428571428571,5,12.833333333333334,120.0,114.0,0,1,0,24,0,0,1,39,1,0,6,9,6,10,1,1,9130,1.0,0.8333333333333334,117.0,21-25,Dropout
5,11.8,5,11.4,127.3,143.0,0,1,0,18,0,0,1,17,1,1,6,7,6,7,1,3,9853,0.8333333333333334,0.8333333333333334,135.15,17-20,Dropout
5,11.6,3,12.666666666666666,123.5,127.0,1,1,0,19,0,0,1,1,1,1,5,5,5,11,1,3,9147,1.0,0.6,125.25,17-20,Enrolled
6,11.333333333333334,6,11.833333333333334,125.6,141.0,1,1,0,19,0,0,1,17,1,1,6,8,6,6,1,3,9238,1.0,1.0,133.3,17-20,Graduate
6,10.666666666666666,6,11.5,118.5,129.0,0,1,0,18,0,0,1,1,1,1,6,6,6,6,1,1,9254,1.0,1.0,123.75,17-20,Graduate
4,13.5,5,13.4,129.5,140.0,0,1,0,18,0,0,1,1,1,1,5,10,5,5,1,2,9130,0.8,1.0,134.75,17-20,Enrolled
0,7.399999999999999,0,6.874999999999999,134.6,137.0,1,1,0,19,0,0,1,1,1,1,2,0,2,0,1,1,8378,0.0,0.0,135.8,17-20,Graduate
6,13.333333333333334,4,11.5,140.0,140.0,0,1,0,22,0,0,1,44,1,0,6,9,6,9,1,1,9085,1.0,0.6666666666666666,140.0,21-25,Graduate
5,13.4,2,13.5,133.2,143.0,0,1,0,19,0,0,1,1,1,1,6,9,6,16,1,1,9254,0.8333333333333334,0.3333333333333333,138.1,17-20,Enrolled
3,10.2,4,12.25,133.5,138.0,1,1,0,21,0,0,1,17,1,1,6,8,6,13,3,1,9238,0.5,0.6666666666666666,135.75,21-25,Enrolled
5,13.0,6,12.833333333333334,117.9,120.0,1,1,0,21,0,0,1,17,1,1,6,6,6,7,1,1,9773,0.8333333333333334,1.0,118.95,21-25,Graduate
7,12.90857142857143,7,12.90857142857143,128.0,144.0,1,1,0,18,0,0,1,1,1,1,8,11,8,11,1,3,9500,0.875,0.875,136.0,17-20,Graduate
4,12.0,1,10.0,113.2,123.0,0,1,0,20,0,0,1,1,1,1,6,12,6,11,1,3,9853,0.6666666666666666,0.1666666666666666,118.1,17-20,Dropout
6,10.833333333333334,5,11.0,122.0,129.0,1,1,0,18,0,0,1,1,1,1,6,9,6,8,1,3,9254,1.0,0.8333333333333334,125.5,17-20,Enrolled
6,15.333333333333334,6,15.833333333333334,156.9,152.0,0,1,0,19,0,0,1,16,1,1,6,6,6,9,1,3,9070,1.0,1.0,154.45,17-20,Graduate
6,12.816666666666668,6,12.875,125.1,130.0,1,1,0,18,0,0,1,1,1,1,7,9,8,11,1,2,9500,0.8571428571428571,0.75,127.55,17-20,Enrolled
6,13.0,2,14.0,100.0,133.1,0,0,1,26,1,1,1,15,1,0,7,7,6,6,1,1,9147,0.8571428571428571,0.3333333333333333,116.55,26-30,Dropout
2,13.5,2,11.0,160.0,160.0,0,1,1,19,0,1,1,15,1,0,6,11,5,11,1,1,9119,0.3333333333333333,0.4,160.0,17-20,Enrolled
6,12.5,6,12.166666666666666,101.0,140.0,0,1,0,34,0,0,1,39,0,0,6,7,6,6,2,1,8378,1.0,1.0,120.5,30+,Graduate
6,13.0,6,14.333333333333334,121.5,133.0,1,1,0,19,0,0,1,18,1,1,6,7,6,6,1,1,9670,1.0,1.0,127.25,17-20,Graduate
4,11.75,5,12.571428571428571,126.8,138.0,0,1,0,18,1,0,1,1,1,1,5,6,5,10,1,1,9085,0.8,1.0,132.4,17-20,Graduate
4,12.5,4,14.25,132.9,142.0,0,1,0,19,1,0,1,1,1,0,5,5,5,5,1,3,9670,0.8,0.8,137.45,17-20,Graduate
10,11.61111111111111,12,12.055555555555555,134.3,115.0,0,1,0,25,1,0,1,1,1,1,10,16,10,16,1,1,8378,1.0,1.2,124.65,21-25,Graduate
6,14.0,6,14.666666666666666,120.5,125.0,0,1,0,18,1,0,1,17,1,1,6,6,6,6,1,3,9254,1.0,1.0,122.75,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,144.1,162.5,0,0,1,26,1,0,1,17,1,1,6,8,6,10,1,1,9003,0.0,0.0,153.3,26-30,Dropout
5,13.8,5,13.833333333333334,100.0,140.0,0,1,0,34,1,0,1,43,0,0,5,5,5,6,1,1,9991,1.0,1.0,120.0,30+,Graduate
0,7.399999999999999,0,6.874999999999999,114.8,110.0,0,0,0,18,1,0,1,1,1,1,5,6,5,5,1,2,9254,0.0,0.0,112.4,17-20,Dropout
0,7.399999999999999,0,6.874999999999999,111.9,114.0,0,0,0,18,1,0,1,1,1,0,2,0,2,0,1,1,8378,0.0,0.0,112.95,17-20,Dropout
4,12.25,3,12.333333333333334,125.4,138.0,1,1,0,18,1,0,1,17,1,1,5,9,5,9,1,3,9119,0.8,0.6,131.7,17-20,Dropout
3,11.5,3,13.666666666666666,140.0,140.0,0,1,0,20,1,0,39,44,1,0,6,12,6,12,1,1,9003,0.5,0.5,140.0,17-20,Dropout
6,12.571428571428571,9,12.555555555555555,140.0,140.0,0,1,0,25,1,0,39,44,1,0,7,9,9,9,1,1,9070,0.8571428571428571,1.0,140.0,21-25,Graduate
6,12.0,5,12.166666666666666,127.8,132.0,0,1,0,18,1,0,1,17,1,0,6,9,6,10,1,1,9130,1.0,0.8333333333333334,129.9,17-20,Dropout
10,12.0,12,12.307692307692308,131.6,148.0,0,1,0,19,1,0,1,1,1,1,10,16,10,16,1,1,9003,1.0,1.2,139.8,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,119.4,132.0,0,1,0,20,1,0,1,1,1,1,2,0,2,0,1,1,8378,0.0,0.0,125.7,17-20,Dropout
6,12.0,6,11.166666666666666,129.9,126.0,1,1,0,20,1,0,1,18,1,1,7,9,6,6,1,2,9238,0.8571428571428571,1.0,127.95,17-20,Graduate
4,11.6,4,12.25,114.0,121.0,0,1,0,20,1,0,1,1,1,0,5,9,5,7,1,1,9119,0.8,0.8,117.5,17-20,Enrolled
0,7.399999999999999,0,6.874999999999999,113.4,120.0,1,1,0,19,1,0,1,1,1,1,5,5,5,5,1,2,9147,0.0,0.0,116.7,17-20,Dropout
5,12.0,4,13.0,117.8,123.0,0,1,0,20,1,0,1,1,1,0,5,9,5,9,1,1,9147,1.0,0.8,120.4,17-20,Enrolled
6,13.976666666666668,6,12.041666666666666,114.3,122.0,0,1,0,18,1,0,1,1,1,1,7,8,8,12,1,3,9500,0.8571428571428571,0.75,118.15,17-20,Enrolled
4,12.5,1,10.0,129.7,136.0,0,1,0,19,1,0,1,1,1,1,6,10,6,12,1,1,9670,0.6666666666666666,0.1666666666666666,132.85,17-20,Enrolled
0,7.399999999999999,0,6.874999999999999,112.0,119.0,0,0,0,20,1,0,1,18,1,1,5,5,5,0,1,1,9147,0.0,0.0,115.5,17-20,Dropout
4,10.5,4,12.5,140.0,120.0,0,1,0,24,1,0,1,39,1,0,6,15,6,16,1,1,9670,0.6666666666666666,0.6666666666666666,130.0,21-25,Dropout
5,12.857142857142858,6,12.3,150.0,150.0,0,1,0,20,1,0,39,44,1,1,6,8,6,11,1,1,9003,0.8333333333333334,1.0,150.0,17-20,Graduate
3,11.666666666666666,4,12.0,122.4,121.0,0,1,0,19,1,0,1,1,1,1,5,7,5,5,1,3,9670,0.6,0.8,121.7,17-20,Enrolled
2,13.0,1,10.0,150.0,140.0,0,1,0,23,1,0,1,51,1,0,5,7,5,11,1,1,9119,0.4,0.2,145.0,21-25,Dropout
6,11.833333333333334,5,10.4,135.0,135.0,0,1,0,20,1,0,1,17,1,1,6,8,6,9,1,2,9254,1.0,0.8333333333333334,135.0,17-20,Enrolled
10,12.454545454545457,8,12.75,116.2,116.0,0,1,0,21,1,0,1,43,0,0,10,11,10,16,1,3,8378,1.0,0.8,116.1,21-25,Graduate
3,11.0,0,6.874999999999999,120.4,120.0,0,1,0,20,1,0,1,17,1,1,5,6,5,6,1,2,9119,0.6,0.0,120.2,17-20,Dropout
4,13.2,4,14.25,122.9,126.0,0,1,0,21,1,0,1,17,1,1,5,10,5,7,2,3,9119,0.8,0.8,124.45,21-25,Enrolled
6,15.5,6,14.166666666666666,155.0,162.5,1,1,0,18,1,0,1,1,1,0,6,6,6,6,1,1,9773,1.0,1.0,158.75,17-20,Graduate
6,12.333333333333334,6,13.666666666666666,123.4,123.0,0,1,0,18,1,0,1,1,1,1,6,8,6,6,1,3,9254,1.0,1.0,123.2,17-20,Graduate
5,12.0,4,11.4,124.2,120.0,0,1,0,18,1,0,1,17,1,1,5,13,5,9,1,1,9147,1.0,0.8,122.1,17-20,Enrolled
4,11.6,5,11.5,130.0,130.0,0,1,0,20,1,0,39,44,1,1,6,12,6,11,1,1,9003,0.6666666666666666,0.8333333333333334,130.0,17-20,Enrolled
6,11.333333333333334,6,12.285714285714286,126.2,130.0,1,1,0,18,1,0,1,17,1,0,6,7,6,8,1,1,9773,1.0,1.0,128.1,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,120.5,117.0,0,1,0,19,1,0,1,17,1,1,6,12,6,0,1,1,9773,0.0,0.0,118.75,17-20,Dropout
4,12.0,2,12.5,123.7,131.0,0,1,0,20,1,0,1,17,1,1,5,7,5,8,1,1,9119,0.8,0.4,127.35,17-20,Enrolled
4,12.0,5,12.6,122.5,130.0,0,1,0,19,1,0,1,17,1,0,5,11,5,9,1,1,9130,0.8,1.0,126.25,17-20,Graduate
2,12.5,2,11.5,139.2,133.0,0,1,1,33,1,0,1,39,0,1,5,11,5,9,1,1,9991,0.4,0.4,136.1,30+,Dropout
10,13.666666666666666,11,13.0,131.2,128.0,0,1,0,21,1,0,1,51,1,1,10,12,10,16,1,1,8378,1.0,1.1,129.6,21-25,Graduate
2,14.5,0,6.874999999999999,120.0,133.1,0,0,1,25,1,0,1,39,1,0,6,16,6,13,2,1,9003,0.3333333333333333,0.0,126.55,21-25,Dropout
4,13.2,0,6.874999999999999,116.7,123.0,1,1,0,20,1,0,1,1,1,1,6,10,6,8,1,1,9085,0.6666666666666666,0.0,119.85,17-20,Dropout
5,12.166666666666666,5,14.8,150.0,150.0,1,1,0,22,1,0,42,53,1,1,7,11,8,14,1,1,9085,0.7142857142857143,0.625,150.0,21-25,Dropout
4,11.25,6,11.333333333333334,117.5,133.1,0,1,0,34,0,0,19,39,1,0,6,10,6,6,4,1,9773,0.6666666666666666,1.0,125.3,30+,Graduate
6,15.166666666666666,6,14.428571428571429,137.6,140.0,1,1,0,21,1,0,1,1,1,1,6,8,6,7,1,2,9670,1.0,1.0,138.8,21-25,Graduate
6,11.166666666666666,4,13.4,124.3,126.0,1,1,0,19,0,0,1,17,1,0,6,8,6,7,1,1,9254,1.0,0.6666666666666666,125.15,17-20,Graduate
6,10.983333333333334,6,10.983333333333334,116.0,133.1,1,1,0,26,0,0,19,39,1,0,7,8,7,8,1,1,9500,0.8571428571428571,0.8571428571428571,124.55,26-30,Graduate
4,10.75,5,11.5,121.4,121.0,1,1,0,19,0,0,1,18,1,1,6,8,6,11,1,2,9238,0.6666666666666666,0.8333333333333334,121.2,17-20,Graduate
10,13.384615384615383,7,14.285714285714286,142.8,140.0,1,0,0,20,0,0,42,53,1,1,10,15,9,13,1,1,9085,1.0,0.7777777777777778,141.4,17-20,Graduate
6,11.285714285714286,5,12.2,96.0,133.1,1,1,0,25,0,0,1,17,1,1,6,8,6,10,1,1,9670,1.0,0.8333333333333334,114.55,21-25,Enrolled
0,7.399999999999999,0,6.874999999999999,125.0,131.0,0,1,0,24,1,0,1,43,0,0,6,13,6,6,1,1,8378,0.0,0.0,128.0,21-25,Dropout
4,13.0,5,14.833333333333334,126.1,124.0,0,1,0,20,1,0,1,17,1,1,5,7,5,9,1,3,9119,0.8,1.0,125.05,17-20,Graduate
6,16.11111111111111,6,13.5,155.8,120.0,0,1,0,29,1,0,1,39,1,0,6,9,6,7,2,1,9003,1.0,1.0,137.9,26-30,Graduate
6,11.5,6,11.0,116.0,133.1,0,1,0,20,1,0,1,1,1,0,6,8,6,8,1,1,9773,1.0,1.0,124.55,17-20,Graduate
4,10.75,2,10.5,110.0,110.0,0,1,0,20,1,0,39,44,1,1,6,15,6,12,1,1,9130,0.6666666666666666,0.3333333333333333,110.0,17-20,Dropout
4,11.6,5,13.0,97.2,133.1,1,1,0,24,1,0,19,39,1,1,6,10,6,8,1,1,9670,0.6666666666666666,0.8333333333333334,115.15,21-25,Graduate
0,7.399999999999999,0,6.874999999999999,100.0,133.1,0,1,1,24,1,0,19,39,1,0,7,16,7,7,1,1,9500,0.0,0.0,116.55,21-25,Dropout
5,13.8,5,14.142857142857142,140.0,140.0,0,1,0,23,1,0,40,7,1,0,5,5,5,7,1,1,9119,1.0,1.0,140.0,21-25,Graduate
7,13.585714285714284,8,14.6875,128.0,130.0,0,1,0,20,1,0,1,43,1,1,7,8,8,8,1,1,9556,1.0,1.0,129.0,17-20,Graduate
6,13.857142857142858,5,13.0,115.3,110.0,0,1,0,19,1,0,1,17,1,1,6,8,6,8,1,2,9670,1.0,0.8333333333333334,112.65,17-20,Graduate
5,12.0,6,12.333333333333334,150.0,140.0,0,1,0,28,1,0,1,39,1,0,6,12,6,10,4,1,9003,0.8333333333333334,1.0,145.0,26-30,Enrolled
6,13.444444444444445,5,12.6,160.0,160.0,1,1,0,20,1,0,39,44,1,1,6,9,6,9,1,1,9003,1.0,0.8333333333333334,160.0,17-20,Graduate
6,14.0,6,13.857142857142858,133.1,138.0,0,1,0,18,1,0,1,1,1,0,6,6,6,7,1,1,9070,1.0,1.0,135.55,17-20,Graduate
1,12.0,0,6.874999999999999,119.0,126.0,0,1,1,20,1,0,1,1,1,1,6,10,6,0,1,1,9670,0.1666666666666666,0.0,122.5,17-20,Dropout
5,14.2,5,13.833333333333334,156.0,120.0,0,1,0,33,1,0,1,39,0,1,5,5,5,6,2,1,9991,1.0,1.0,138.0,30+,Graduate
5,13.34,5,10.84,160.15000000000003,130.0,0,1,0,34,0,0,1,39,1,0,7,11,7,9,2,1,9500,0.7142857142857143,0.7142857142857143,145.07500000000002,30+,Enrolled
7,12.457142857142856,7,12.457142857142856,130.0,130.0,0,1,0,27,0,0,40,39,1,0,8,12,8,12,1,1,9500,0.875,0.875,130.0,26-30,Enrolled
3,11.0,3,12.0,123.1,122.0,0,0,0,19,0,0,1,17,1,1,6,12,6,12,1,3,9773,0.5,0.5,122.55,17-20,Dropout
4,10.5,4,10.5,160.0,160.0,1,1,0,31,0,1,1,39,0,0,5,13,5,10,1,1,9991,0.8,0.8,160.0,30+,Enrolled
0,7.399999999999999,0,6.874999999999999,136.1,134.0,0,1,0,19,1,0,1,1,1,1,2,0,2,0,1,1,8378,0.0,0.0,135.05,17-20,Graduate
10,14.0,12,13.0,132.7,134.0,0,1,0,22,1,0,1,43,1,1,10,13,10,13,1,1,9070,1.0,1.2,133.35,21-25,Graduate
0,7.399999999999999,0,6.874999999999999,128.2,140.0,0,1,0,34,0,1,1,43,1,0,7,0,8,0,1,1,9500,0.0,0.0,134.1,30+,Dropout
0,7.399999999999999,0,6.874999999999999,126.7,127.0,0,0,0,22,1,0,1,17,1,1,2,1,6,0,1,1,9254,0.0,0.0,126.85,21-25,Dropout
4,10.0,4,12.5,150.0,133.1,0,1,0,34,1,0,1,39,0,0,5,8,5,8,2,1,9991,0.8,0.8,141.55,30+,Enrolled
0,7.399999999999999,0,6.874999999999999,156.3,143.0,1,1,0,19,1,0,1,17,1,1,2,0,2,0,1,1,8378,0.0,0.0,149.65,17-20,Graduate
6,13.5,6,14.333333333333334,116.1,115.0,0,1,0,19,0,1,1,10,1,1,6,6,6,6,1,1,9254,1.0,1.0,115.55,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,123.8,131.0,0,1,0,19,0,0,1,17,1,1,7,0,8,0,1,1,9500,0.0,0.0,127.4,17-20,Dropout
10,13.38888888888889,12,14.88888888888889,153.0,146.0,1,1,0,21,0,0,1,1,1,1,10,16,10,16,1,1,8378,1.0,1.2,149.5,21-25,Graduate
0,7.399999999999999,0,6.874999999999999,140.0,140.0,0,0,0,34,0,0,5,7,1,1,7,0,8,0,1,1,9500,0.0,0.0,140.0,30+,Dropout
10,13.583333333333334,11,13.583333333333334,131.9,135.0,0,1,0,19,1,0,1,17,1,1,10,12,10,12,1,1,8378,1.0,1.1,133.45,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,141.4,133.0,1,1,0,20,1,0,1,1,1,0,2,0,2,0,1,1,8378,0.0,0.0,137.2,17-20,Enrolled
0,7.399999999999999,0,6.874999999999999,140.0,133.1,0,0,1,24,1,0,12,39,1,1,5,5,5,5,1,1,9147,0.0,0.0,136.55,21-25,Dropout
1,10.0,0,6.874999999999999,115.0,120.0,0,1,0,27,1,0,1,39,0,1,5,9,5,5,1,1,9991,0.2,0.0,117.5,26-30,Dropout
5,15.2,5,15.2,160.15000000000003,133.1,0,1,0,29,1,0,1,39,0,0,5,5,5,5,2,1,9991,1.0,1.0,146.625,26-30,Graduate
4,12.8,0,6.874999999999999,101.3,130.0,0,1,0,20,1,0,1,17,1,1,6,12,6,16,1,1,9085,0.6666666666666666,0.0,115.65,17-20,Dropout
5,11.166666666666666,4,11.0,122.6,125.0,0,1,0,21,1,0,1,1,1,0,5,7,5,5,1,1,9670,1.0,0.8,123.8,21-25,Dropout
0,7.399999999999999,0,6.874999999999999,141.7,134.0,0,1,0,18,1,0,1,1,1,1,2,0,2,0,1,1,8378,0.0,0.0,137.85,17-20,Enrolled
7,12.828571428571427,7,12.828571428571427,132.3,151.0,0,1,0,19,1,0,1,1,1,0,8,9,8,9,1,1,9500,0.875,0.875,141.65,17-20,Graduate
6,12.5,4,12.6,111.7,112.0,0,0,1,19,1,0,1,17,1,0,6,6,6,10,1,1,9773,1.0,0.6666666666666666,111.85,17-20,Dropout
3,10.0,3,12.4,98.7,120.0,1,1,0,28,1,0,1,39,1,0,5,12,5,10,1,1,9119,0.6,0.6,109.35,26-30,Graduate
6,11.5,4,13.25,140.0,140.0,0,0,0,21,0,1,1,15,1,1,6,6,6,10,1,1,9254,1.0,0.6666666666666666,140.0,21-25,Graduate
7,11.328571428571427,7,11.328571428571427,140.0,140.0,0,0,1,23,0,1,1,10,1,1,8,11,8,11,1,1,9500,0.875,0.875,140.0,21-25,Dropout
2,13.0,3,13.0,100.7,133.1,0,1,0,34,0,0,1,39,1,0,6,15,6,13,4,1,9003,0.3333333333333333,0.5,116.9,30+,Enrolled
6,13.033333333333331,6,13.033333333333331,133.8,143.0,0,1,0,18,0,0,1,17,1,1,7,7,7,7,1,3,9500,0.8571428571428571,0.8571428571428571,138.4,17-20,Graduate
6,12.166666666666666,4,11.75,100.0,133.1,0,1,0,34,0,1,1,15,1,0,6,8,6,7,2,1,9773,1.0,0.6666666666666666,116.55,30+,Graduate
4,14.5,3,16.2,160.15000000000003,162.5,0,1,1,30,1,0,4,7,1,0,5,6,5,10,1,1,9119,0.8,0.6,161.32500000000002,26-30,Enrolled
5,14.4,5,13.6,130.8,136.0,0,1,0,18,0,0,1,1,1,1,5,7,5,5,1,1,9085,1.0,1.0,133.4,17-20,Graduate
4,12.25,6,12.5,140.0,140.0,0,1,0,34,0,0,39,44,0,0,6,10,7,9,2,1,9991,0.6666666666666666,0.8571428571428571,140.0,30+,Enrolled
0,7.399999999999999,0,6.874999999999999,106.2,130.0,0,1,0,27,0,0,1,39,1,1,7,14,7,14,1,1,9500,0.0,0.0,118.1,26-30,Dropout
6,12.666666666666666,6,12.0,125.6,141.0,1,1,0,18,0,0,1,1,1,1,6,6,6,6,1,1,9238,1.0,1.0,133.3,17-20,Graduate
2,12.0,3,11.666666666666666,117.5,121.0,0,0,1,20,0,0,1,18,1,1,6,14,6,14,1,3,9853,0.3333333333333333,0.5,119.25,17-20,Dropout
0,7.399999999999999,0,6.874999999999999,122.5,120.0,0,0,0,32,0,0,3,39,1,0,5,6,5,5,2,1,9119,0.0,0.0,121.25,30+,Dropout
